Name,Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Catalog,Filename,Internal ID
animal-print coat,,Purple,No,2320,580,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,TopsTexTopCoatLAnimal2,8450
animal-print coat,,Pink,No,2320,580,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,TopsTexTopCoatLAnimal3,8451
animal-stripes tee,,Tiger,No,960,240,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHStripe0,8198
animal-stripes tee,,Zebra,No,960,240,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHStripe1,12066
annyeong tee,,NA,No,640,160,Light blue,White,1x1,Nook Shopping Catalog,,1.0.0,Simple,For sale,TopsTexTopTshirtsHHellokr0,12117
anorak jacket,,Red,No,1400,350,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopCoatLAnorak1,9308
anorak jacket,,Blue,No,1400,350,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopCoatLAnorak2,9309
anorak jacket,,Camel,No,1400,350,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopCoatLAnorak0,4793
apron,,Green,No,840,210,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopCoatHApron1,9595
apron,,Blue,No,840,210,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopCoatHApron2,9596
apron,,Pink,No,840,210,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopCoatHApron3,9597
apron,,Light blue,No,840,210,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopCoatHApron4,9598
apron,,Purple,No,840,210,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopCoatHApron5,9599
apron,,Orange,No,840,210,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopCoatHApron0,3228
apron,,Gray,No,840,210,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopCoatHApron6,9600
apron,,Brown,No,840,210,Brown,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopCoatHApron7,9601
Aran-knit cardigan,,Light blue,No,1300,325,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArancardigan1,7678
Aran-knit cardigan,,Pink,No,1300,325,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArancardigan2,7679
Aran-knit cardigan,,Beige,No,1300,325,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArancardigan0,3643
Aran-knit cardigan,,Yellow,No,1300,325,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArancardigan3,7680
Aran-knit sweater,,White,No,1200,300,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLAran1,7672
Aran-knit sweater,,Gray,No,1200,300,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLAran2,7673
Aran-knit sweater,,Green,No,1200,300,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLAran3,7674
Aran-knit sweater,,Black,No,1200,300,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLAran4,7675
Aran-knit sweater,,Orange,No,1200,300,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLAran5,7676
Aran-knit sweater,,Blue,No,1200,300,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLAran6,7677
Aran-knit sweater,,Red,No,1200,300,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLAran0,3633
argyle sweater,,Gray,No,1200,300,Gray,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArgyle1,7742
argyle sweater,,Mustard,No,1200,300,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArgyle2,7743
argyle sweater,,Black,No,1200,300,Black,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArgyle3,7744
argyle sweater,,Red,No,1200,300,Red,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArgyle4,7745
argyle sweater,,Purple,No,1200,300,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArgyle5,7746
argyle sweater,,Pink,No,1200,300,Pink,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArgyle6,7747
argyle sweater,,White,No,1200,300,White,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArgyle7,7748
argyle sweater,,Green,No,1200,300,Green,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopOuterLArgyle0,3579
argyle vest,,Blue,No,1440,360,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLArgyle0,3262
argyle vest,,Pink,No,1440,360,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLArgyle1,8480
argyle vest,,Brown,No,1440,360,Brown,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLArgyle2,8481
argyle vest,,Red,No,1440,360,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLArgyle3,8482
argyle vest,,Gray,No,1440,360,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLArgyle4,8483
argyle vest,,Green,No,1440,360,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLArgyle5,8484
athletic jacket,,Green,No,960,240,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopOuterLJersey1,7198
athletic jacket,,Black,No,960,240,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopOuterLJersey2,7199
athletic jacket,,Red,No,960,240,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopOuterLJersey0,3244
athletic jacket,,Blue,No,960,240,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopOuterLJersey3,7200
athletic jacket,,Berry red,No,960,240,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopOuterLJersey4,7201
athletic jacket,,Navy blue,No,960,240,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopOuterLJersey5,7202
baggy shirt,,Black,No,NFS,10,Black,Black,1x1,Recycle bin,,1.0.0,Simple,Not for sale,TopsTexTopTshirtsLLoose1,8554
baggy shirt,,Brown,No,NFS,10,Brown,Brown,1x1,Recycle bin,,1.0.0,Simple,Not for sale,TopsTexTopTshirtsLLoose2,8555
baggy shirt,,Gray,No,NFS,10,Gray,Gray,1x1,Recycle bin,,1.0.0,Simple,Not for sale,TopsTexTopTshirtsLLoose0,4710
baseball shirt,,Red,No,1120,280,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsHBaseball1,9393
baseball shirt,,Gray,No,1120,280,Gray,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsHBaseball2,9394
baseball shirt,,Black,No,1120,280,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsHBaseball3,9395
baseball shirt,,White,No,1120,280,White,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsHBaseball4,9396
baseball shirt,,Yellow,No,1120,280,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsHBaseball5,9397
baseball shirt,,Navy blue,No,1120,280,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsHBaseball0,4419
basketball tank,,Purple,No,1120,280,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsNBasketballshirts0,2727
basketball tank,,Orange,No,1120,280,Orange,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsNBasketballshirts3,8040
basketball tank,,Blue,No,1120,280,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsNBasketballshirts4,8041
basketball tank,,Yellow,No,1120,280,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsNBasketballshirts5,8042
basketball tank,,Light blue,No,1120,280,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsNBasketballshirts6,8043
basketball tank,,Black,No,1120,280,Black,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsNBasketballshirts7,8044
basketball tank,,Red,No,1120,280,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsNBasketballshirts1,8038
basketball tank,,Green,No,1120,280,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopTshirtsNBasketballshirts2,8039
bear tee,,NA,No,800,200,Green,Brown,1x1,Nook Shopping Catalog,,1.0.0,Active,For sale,TopsTexTopTshirtsHBear0,8196
big-star tee,,NA,No,560,140,Blue,Yellow,1x1,Nook Shopping Catalog,,1.0.0,Simple,For sale,TopsTexTopTshirtsHStar0,6822
biker jacket,,Brown,No,1750,437,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLRiders1,8559
biker jacket,,Beige,No,1750,437,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLRiders2,8560
biker jacket,,Red,No,1750,437,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLRiders3,8561
biker jacket,,Blue,No,1750,437,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLRiders4,8562
biker jacket,,Yellow,No,1750,437,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLRiders5,8563
biker jacket,,Black,No,1750,437,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLRiders0,3198
blossom tee,,Pink,No,800,200,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,TopsTexTopTshirtsHFlower0,8205
blossom tee,,Blue,No,800,200,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,TopsTexTopTshirtsHFlower1,12099
blossom tee,,Yellow,No,800,200,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,TopsTexTopTshirtsHFlower2,12100
blossom tee,,Green,No,800,200,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,TopsTexTopTshirtsHFlower3,12101
blossom tee,,Purple,No,800,200,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,TopsTexTopTshirtsHFlower4,12102
boa blouson,,Beige,No,1680,420,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,TopsTexTopOuterLBlouson1,8005
boa blouson,,Blue,No,1680,420,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,TopsTexTopOuterLBlouson2,8006
boa blouson,,White,No,1680,420,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,TopsTexTopOuterLBlouson3,8007
boa blouson,,Purple,No,1680,420,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,TopsTexTopOuterLBlouson0,4598
boa fleece,,White,No,1400,350,White,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopYshirtsLFleece0,3705
boa fleece,,Yellow,No,1400,350,Yellow,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopYshirtsLFleece6,8320
boa fleece,,Lime,No,1400,350,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopYshirtsLFleece7,8321
boa fleece,,Green,No,1400,350,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopYshirtsLFleece1,8315
boa fleece,,Navy blue,No,1400,350,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopYshirtsLFleece2,8316
boa fleece,,Beige,No,1400,350,Beige,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopYshirtsLFleece3,8317
boa fleece,,Blue,No,1400,350,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopYshirtsLFleece4,8318
boa fleece,,Pink,No,1400,350,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopYshirtsLFleece5,8319
bold aloha shirt,,Navy blue,No,960,240,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopYshirtsHPolynesia0,8206
bold aloha shirt,,Pink,No,960,240,Pink,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,TopsTexTopYshirtsHPolynesia1,12098
bomber-style jacket,,Avocado,No,1440,360,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopOuterLMaone0,4401
bomber-style jacket,,Black,No,1440,360,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopOuterLMaone1,8566
bomber-style jacket,,Blue,No,1440,360,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopOuterLMaone2,8567
bomber-style jacket,,Brown,No,1440,360,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopOuterLMaone3,8568
bone tee,,NA,No,640,160,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopTshirtsHMeat0,8200
bonjour tee,,NA,No,640,160,White,Red,1x1,Nook Shopping Catalog,,1.0.0,Simple,For sale,TopsTexTopTshirtsHHellofr0,12115
botanical tee,,White,No,800,200,White,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHBotanical1,11956
botanical tee,,Black,No,800,200,Black,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHBotanical0,9831
bowling shirt,,Beige,No,1260,315,Beige,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsHBowling4,9440
bowling shirt,,Green,No,1260,315,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsHBowling5,9441
bowling shirt,,Light blue,No,1260,315,Light blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsHBowling6,9442
bowling shirt,,Purple,No,1260,315,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsHBowling7,9443
bowling shirt,,Blue,No,1260,315,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsHBowling1,9437
bowling shirt,,Yellow,No,1260,315,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsHBowling2,9438
bowling shirt,,Orange,No,1260,315,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsHBowling3,9439
bowling shirt,,Red,No,1260,315,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsHBowling0,3698
bug aloha shirt,,NA,No,NFS,240,Black,Red,1x1,Bug-Off,,1.0.0,Cool,Not for sale,TopsTexTopYshirtsHInsect0,8764
bulldog jacket,,Black,No,1440,360,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopOuterLBulldog0,5980
bulldog jacket,,White,No,1440,360,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopOuterLBulldog1,7998
bulldog jacket,,Red,No,1440,360,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopOuterLBulldog2,7999
business suitcoat,,Blue,No,1960,490,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLSuits2,8280
business suitcoat,,Berry red,No,1960,490,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLSuits3,8281
business suitcoat,,Navy blue,No,1960,490,Blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLSuits4,8282
business suitcoat,,Gray,No,1960,490,Gray,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLSuits1,8279
business suitcoat,,Black,No,1960,490,Black,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,TopsTexTopYshirtsLSuits0,4363
café uniform,,Green,No,1500,375,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,TopsTexTopCoatLCafe1,8263
café uniform,,Red,No,1500,375,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,TopsTexTopCoatLCafe2,8264
café uniform,,Brown,No,1500,375,Brown,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,TopsTexTopCoatLCafe3,8265
café uniform,,Black,No,1500,375,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,TopsTexTopCoatLCafe0,3178
camo bomber-style jacket,,Green,No,1400,350,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopOuterLCamo0,4402
camo bomber-style jacket,,Gray,No,1400,350,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopOuterLCamo1,8569
camo bomber-style jacket,,Purple,No,1400,350,Purple,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopOuterLCamo2,8570
camo tee,,Brown,No,960,240,Brown,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHCamouflage0,3257
camo tee,,Avocado,No,960,240,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHCamouflage1,8420
camo tee,,Pink,No,960,240,Pink,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHCamouflage2,8421
camo tee,,Gray,No,960,240,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHCamouflage3,8422
camo tee,,Blue,No,960,240,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHCamouflage4,8423
camo tee,,Purple,No,960,240,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHCamouflage5,12352
camo tee,,Red,No,960,240,Red,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,For sale,TopsTexTopTshirtsHCamouflage6,12353
camper tee,,NA,No,840,210,Green,Green,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,Simple,Not in catalog,TopsTexTopTshirtsHOkmotors0,12426
cardigan-shirt combo,,Yellow,No,840,210,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLCardiganyshirt0,3578
cardigan-shirt combo,,Mint,No,840,210,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLCardiganyshirt1,8015
cardigan-shirt combo,,Pink,No,840,210,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLCardiganyshirt2,8016
cardigan-shirt combo,,Blue,No,840,210,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLCardiganyshirt3,8017
cardigan-shirt combo,,Gray,No,840,210,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLCardiganyshirt4,8018
cardigan-shirt combo,,Black,No,840,210,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,TopsTexTopYshirtsLCardiganyshirt5,8019
career jacket,,Gray,No,1680,420,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopYshirtsLCareer0,4503
career jacket,,Beige,No,1680,420,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopYshirtsLCareer1,7383
career jacket,,Peach,No,1680,420,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopYshirtsLCareer2,7384
career jacket,,Light blue,No,1680,420,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopYshirtsLCareer3,7385
career jacket,,Pink,No,1680,420,Pink,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,For sale,TopsTexTopYshirtsLCareer4,7386
